"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.reply_to","Input.source","Input.url","Answer.counter.label","Approve","Reject"
"301KG0KX9CI9ECWWUO15B4S6BXG2HW","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:01 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:01 PST 2020","","","3D4CH1LGEBQ90KJELT34OBK5SY7G9R","A1SK0GV4SSOH1A","Submitted","Fri Feb 28 12:10:51 PST 2020","Fri Feb 28 12:10:57 PST 2020","Mon Mar 02 12:10:57 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Do they also work for mass shootings????","Arturo Rosales I don't know if it does or not but I do know this is what you sound and look like when you stop your TDS treatments! https://youtu.be/wDYNVH0U3cs","https://mbasic.facebook.com/comment/replies/?ctoken=10162169751605725_10162170411920725&count=3&curr&pc=1&ft_ent_identifier=10162169751605725&gfid=AQCJNBK00SNZtAO5&refid=52&__tn__=R","Not Counterspeech"
"301KG0KX9CI9ECWWUO15B4S6BXG2HW","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:01 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:01 PST 2020","","","3PIWWX1FJK38XYMOFBFKAIQOGV0JJT","A3BCGN11HDM8QR","Submitted","Fri Feb 28 12:11:51 PST 2020","Fri Feb 28 12:11:57 PST 2020","Mon Mar 02 12:11:57 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Do they also work for mass shootings????","Arturo Rosales I don't know if it does or not but I do know this is what you sound and look like when you stop your TDS treatments! https://youtu.be/wDYNVH0U3cs","https://mbasic.facebook.com/comment/replies/?ctoken=10162169751605725_10162170411920725&count=3&curr&pc=1&ft_ent_identifier=10162169751605725&gfid=AQCJNBK00SNZtAO5&refid=52&__tn__=R","Negative tone"
"301KG0KX9CI9ECWWUO15B4S6BXGH2B","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:02:55 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:02:55 PST 2020","","","31Z0PCVWULC9R6HRQW4R9Y8ON2OT7Y","A32IS852XM3D17","Submitted","Fri Feb 28 12:00:06 PST 2020","Fri Feb 28 12:00:19 PST 2020","Mon Mar 02 12:00:19 PST 2020","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you sir for declaration of an emergency. You did the right thing. Fight fight sir.  Protect us all. Thank you..drain that swamp.","https://mbasic.facebook.com/comment/replies/?ctoken=10162169751605725_535912843565954&p=7&count=27&pc=1&ft_ent_identifier=10162169751605725&gfid=AQBYCLVOdX6lJQyH&refid=52&__tn__=R","Negative tone"
"301KG0KX9CI9ECWWUO15B4S6BXGH2B","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:02:55 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:02:55 PST 2020","","","3ATTHHXXWBLDX777EX9LPQJ3EENIX1","A344S14EBWE8L4","Submitted","Fri Feb 28 11:57:46 PST 2020","Fri Feb 28 11:57:55 PST 2020","Mon Mar 02 11:57:55 PST 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you sir for declaration of an emergency. You did the right thing. Fight fight sir.  Protect us all. Thank you..drain that swamp.","https://mbasic.facebook.com/comment/replies/?ctoken=10162169751605725_535912843565954&p=7&count=27&pc=1&ft_ent_identifier=10162169751605725&gfid=AQBYCLVOdX6lJQyH&refid=52&__tn__=R","Positive tone"
"301KG0KX9CI9ECWWUO15B4S6BXGH2B","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:02:55 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:02:55 PST 2020","","","3SITXWYCNW63AZT18NH433FQJO4BXM","A2SDK993QYEAWJ","Submitted","Fri Feb 28 12:02:46 PST 2020","Fri Feb 28 12:02:53 PST 2020","Mon Mar 02 12:02:53 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you sir for declaration of an emergency. You did the right thing. Fight fight sir.  Protect us all. Thank you..drain that swamp.","https://mbasic.facebook.com/comment/replies/?ctoken=10162169751605725_535912843565954&p=7&count=27&pc=1&ft_ent_identifier=10162169751605725&gfid=AQBYCLVOdX6lJQyH&refid=52&__tn__=R","Counterspeech"
"301KG0KX9CI9ECWWUO15B4S6BXH2HX","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:57 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:57 PST 2020","","","308Q0PEVB9ANWBP9BH379NXL7B59II","A1FEJS70EDTRVJ","Submitted","Fri Feb 28 12:44:15 PST 2020","Fri Feb 28 12:44:20 PST 2020","Mon Mar 02 12:44:20 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","original post","I feel your pain but trumps wall is wrong","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1370&av=100006202006442&eav=Afbhq5SrTJpd93SYL2ERHQQReVQ2J2Y8a4DMN7wIVZjwOMxA3wAlNsGHxBXLW3NPgFE&refid=52","Positive tone"
"301KG0KX9CI9ECWWUO15B4S6BXH2HX","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:57 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:57 PST 2020","","","36PW28KO40TPLPXS74RGK3ADL0GEAT","ARUXF7MD6PFIJ","Submitted","Fri Feb 28 12:43:26 PST 2020","Fri Feb 28 12:44:19 PST 2020","Mon Mar 02 12:44:19 PST 2020","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","original post","I feel your pain but trumps wall is wrong","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1370&av=100006202006442&eav=Afbhq5SrTJpd93SYL2ERHQQReVQ2J2Y8a4DMN7wIVZjwOMxA3wAlNsGHxBXLW3NPgFE&refid=52","Facts/Logic"
"301KG0KX9CI9ECWWUO15B4S6BXH2HX","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:57 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:57 PST 2020","","","3VE8AYVF8NU38F495HR86UPI7D0F8D","A2SN4E7PX1NCLY","Submitted","Fri Feb 28 13:19:55 PST 2020","Fri Feb 28 13:20:10 PST 2020","Mon Mar 02 13:20:10 PST 2020","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","original post","I feel your pain but trumps wall is wrong","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1370&av=100006202006442&eav=Afbhq5SrTJpd93SYL2ERHQQReVQ2J2Y8a4DMN7wIVZjwOMxA3wAlNsGHxBXLW3NPgFE&refid=52","Not Counterspeech"
"301KG0KX9CI9ECWWUO15B4S6BXHH2C","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:46 PST 2020","","","36PW28KO40TPLPXS74RGK3ADL0EEAR","A1SK0GV4SSOH1A","Submitted","Fri Feb 28 12:31:25 PST 2020","Fri Feb 28 12:31:31 PST 2020","Mon Mar 02 12:31:31 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless you Mr President! You the best!!!","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1190&av=100006202006442&eav=AfZ45lJsNnCzZPjSSKSlMzeFMGelp6ZT-ha4DAe2RBgEMHUNlldZlT8wm__fquXVQRA&refid=52","Negative tone"
"301KG0KX9CI9ECWWUO15B4S6BXHH2C","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:46 PST 2020","","","3FFJ6VRIL2L50H1WBLKEGCWS47A0IW","A2MCNGY62MPRI5","Submitted","Fri Feb 28 12:34:56 PST 2020","Fri Feb 28 12:35:03 PST 2020","Mon Mar 02 12:35:03 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless you Mr President! You the best!!!","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1190&av=100006202006442&eav=AfZ45lJsNnCzZPjSSKSlMzeFMGelp6ZT-ha4DAe2RBgEMHUNlldZlT8wm__fquXVQRA&refid=52","Negative tone"
"301KG0KX9CI9ECWWUO15B4S6BXHH2C","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:03:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:03:46 PST 2020","","","3NPI0JQDAP2YXCLRMIY89KZ9NW1PT8","AT9UG11XAEDZL","Submitted","Fri Feb 28 12:33:23 PST 2020","Fri Feb 28 12:33:27 PST 2020","Mon Mar 02 12:33:27 PST 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless you Mr President! You the best!!!","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=1190&av=100006202006442&eav=AfZ45lJsNnCzZPjSSKSlMzeFMGelp6ZT-ha4DAe2RBgEMHUNlldZlT8wm__fquXVQRA&refid=52","Not Counterspeech"
"301KG0KX9CI9ECWWUO15B4S6BXI2HY","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:46 PST 2020","","","3CPLWGV3MPWFAC008XGZEVT2TBFN9U","A14OPFM8OFA4WF","Submitted","Fri Feb 28 14:39:34 PST 2020","Fri Feb 28 14:39:39 PST 2020","Mon Mar 02 14:39:39 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you President Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2580&av=100006202006442&eav=AfYyOG63ejkSpXIuw-AvGzLwssp1pPC4d15E3Ktz7Cgdk1T7AnKL4QCTxuXidDL240c&refid=52","Positive tone"
"301KG0KX9CI9ECWWUO15B4S6BXI2HY","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:46 PST 2020","","","3RWE2M8QWI7XEICN81X6LKS9Q7J0NT","A1SK0GV4SSOH1A","Submitted","Fri Feb 28 14:25:23 PST 2020","Fri Feb 28 14:25:29 PST 2020","Mon Mar 02 14:25:29 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you President Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2580&av=100006202006442&eav=AfYyOG63ejkSpXIuw-AvGzLwssp1pPC4d15E3Ktz7Cgdk1T7AnKL4QCTxuXidDL240c&refid=52","Affiliation"
"301KG0KX9CI9ECWWUO15B4S6BXI2HY","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:46 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:46 PST 2020","","","3VHHR074H4EL8T9MHN20N7Y7TPL7LS","A1FEJS70EDTRVJ","Submitted","Fri Feb 28 13:57:52 PST 2020","Fri Feb 28 13:58:00 PST 2020","Mon Mar 02 13:58:00 PST 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","original post","Thank you President Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2580&av=100006202006442&eav=AfYyOG63ejkSpXIuw-AvGzLwssp1pPC4d15E3Ktz7Cgdk1T7AnKL4QCTxuXidDL240c&refid=52","Affiliation"
"301KG0KX9CI9ECWWUO15B4S6BXIH2D","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:37 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:37 PST 2020","","","37TRT2X24RO2FFOCRJ23CU7B8RBBJM","A1FEJS70EDTRVJ","Submitted","Fri Feb 28 14:27:23 PST 2020","Fri Feb 28 14:27:29 PST 2020","Mon Mar 02 14:27:29 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless President Donald Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2150&av=100006202006442&eav=AfaKKpz_E7FVnwmScPuSEPqoKzwja4uImN3yP6b5o4ZefcMtxsxWpA0Xr_78CCHDQPU&refid=52","Affiliation"
"301KG0KX9CI9ECWWUO15B4S6BXIH2D","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:37 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:37 PST 2020","","","3NPFYT4IZD1Z1G1CO99I4E6NZ2SXGN","A38EHOL0U2BTV0","Submitted","Fri Feb 28 15:24:07 PST 2020","Fri Feb 28 15:24:35 PST 2020","Mon Mar 02 15:24:35 PST 2020","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless President Donald Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2150&av=100006202006442&eav=AfaKKpz_E7FVnwmScPuSEPqoKzwja4uImN3yP6b5o4ZefcMtxsxWpA0Xr_78CCHDQPU&refid=52","Not Counterspeech"
"301KG0KX9CI9ECWWUO15B4S6BXIH2D","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:04:37 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:04:37 PST 2020","","","3OUYGIZWR8VXH3O0OGAYP9X4QM50PA","A344S14EBWE8L4","Submitted","Fri Feb 28 16:25:52 PST 2020","Fri Feb 28 16:26:04 PST 2020","Mon Mar 02 16:26:04 PST 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","original post","God bless President Donald Trump","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=2150&av=100006202006442&eav=AfaKKpz_E7FVnwmScPuSEPqoKzwja4uImN3yP6b5o4ZefcMtxsxWpA0Xr_78CCHDQPU&refid=52","Warning"
"301KG0KX9CI9ECWWUO15B4S6BXJ2HZ","3P7L6K2EZ9XVGD5DVSKNTJFSSDFN4E","Counterspeech Identification","Counterspeech Identification","hate speech, counter speech, social media, identification","$0.01","Fri Feb 28 11:05:28 PST 2020","3","BatchId:3937885;OriginalHitTemplateId:928390909;","3600","259200","Fri Mar 06 11:05:28 PST 2020","","","3H7Z272LX84AEZDMD9WHNTPSTKGPL8","A1FEJS70EDTRVJ","Submitted","Fri Feb 28 16:31:48 PST 2020","Fri Feb 28 16:31:53 PST 2020","Mon Mar 02 16:31:53 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","original post","","https://mbasic.facebook.com/story.php?story_fbid=10162169751605725&id=153080620724&p=3060&av=100006202006442&eav=AfblBdCJN_AVd1AvjpcoyF0gcGnIAb2m0NvbY3BP7PpCwiAsOcfogp3UH5XiD56p15M&refid=52","Affiliation"
